,day,size,250,out_250,500,out_500,1000,out_1000,2000,out_2000
0,2023-09-11 00:00:00,30,0.25904672801314105,0,0.3163487879873729,2,0.4659949994909475,1,0.38408533142577245,2
0,2023-09-10 00:00:00,30,0.2854895894149532,0,0.3756932238868749,0,0.49998678881241065,0,0.4309586784873778,0
0,2023-09-09 00:00:00,30,0.34751305325093523,1,0.41411584341688024,0,0.5922170553197292,0,0.3880901975018043,0
0,2023-09-08 00:00:00,30,0.25491771250602313,0,0.20106924592930264,0,0.36046827186073904,0,0.03048851251863896,0
0,2023-09-07 00:00:00,30,0.20315663062945763,0,0.1285414785043763,0,0.34930537797254246,0,0.10227559216983036,1
0,2023-09-06 00:00:00,30,0.3374603543140244,4,0.0351732553597566,4,-0.4810371882686246,2,1.2312314801976043,2
0,2023-09-05 00:00:00,30,0.2808256870696454,0,0.2997978665135571,2,0.45227704133341956,0,0.2930124958923433,0
0,2023-09-04 00:00:00,30,0.33938792250216476,0,0.3647114972987544,0,0.5781445896499012,0,0.40114865836645075,0
0,2023-09-03 00:00:00,30,0.328469261126271,0,0.36027370896528327,0,0.6302998296868118,0,0.4366608966291355,0
0,2023-09-02 00:00:00,30,0.22545022710831344,0,0.33519780083506145,0,0.627292296250573,1,0.25881836881477044,0
0,2023-09-01 00:00:00,30,0.2438063115370162,1,0.3433258074854948,0,0.6557895922436919,0,0.36374028363180994,0
0,2023-08-31 00:00:00,30,0.20381605919472787,0,0.3541896014563686,0,0.49855642960309254,0,0.36784409874582147,0
0,2023-08-30 00:00:00,30,0.35830529510571263,0,0.3782102229193477,0,0.6543980310192916,0,0.4091378953888256,0
0,2023-08-29 00:00:00,30,0.2917653174218535,1,0.23918769186017577,0,0.39250761445335114,0,0.09468527606517865,0
0,2023-08-28 00:00:00,30,0.2778290579728931,0,0.3900849575960963,0,0.6082697175948321,0,0.3975608277193723,0
0,2023-08-27 00:00:00,30,0.25123636064311555,0,0.34751188343250905,0,0.5793830734197267,0,0.417037044470181,0
0,2023-08-26 00:00:00,30,0.24516506335947968,0,0.31250589396471606,0,0.5612069494826003,0,0.3831562105599153,0
0,2023-08-25 00:00:00,30,0.28599527282111525,0,0.31414686700144384,2,0.6016920507462062,1,0.3438824982541219,0
0,2023-08-24 00:00:00,30,0.27217927386409296,0,0.31530270216857204,1,0.5269717656406321,0,0.30243713927888854,0
0,2023-08-23 00:00:00,30,0.28467751994011103,0,0.2908213219432755,0,0.6070021062439414,0,0.3952970409603076,1
0,2023-08-22 00:00:00,30,0.24242722768017266,0,0.35098803607753803,0,0.5593595548096222,0,0.37737314924177356,0
0,2023-08-21 00:00:00,30,0.29844973784211853,1,0.3539024375034919,1,0.5224376501203942,0,0.3249945956265792,0
0,2023-08-20 00:00:00,30,0.3151203560033595,0,0.3780196384823167,0,0.5713331440725691,0,0.4042287878203493,0
0,2023-08-19 00:00:00,30,0.34131320105916857,0,0.40683619378162106,0,0.5976949764185853,1,0.40282035440172426,1
0,2023-08-18 00:00:00,30,0.401024615720951,0,0.47036904711091015,0,0.6590967512762791,2,0.48686627421260187,0
0,2023-08-17 00:00:00,30,0.043619848685986964,0,0.24940734428084863,0,0.48134646810861853,0,0.17714362840724732,0
0,2023-08-16 00:00:00,30,0.19706078050134207,0,0.3981953133787191,0,0.5109241084516145,0,0.3992235470583372,0
0,2023-08-15 00:00:00,30,0.3800658229667411,0,0.45037133915762123,0,0.591826644545635,1,0.4654806948090958,0
0,2023-08-14 00:00:00,30,0.2663665644034283,1,0.404462172647161,1,0.5653120402146253,1,0.43287158358932265,0
0,2023-08-13 00:00:00,30,0.3094957286378758,0,0.3859789006096041,1,0.6037818766972338,1,0.40470442090666814,0
0,2023-08-12 00:00:00,30,0.33378297555978537,0,0.40978031810694654,2,0.5627990843831586,0,0.40247668490004,0
0,2023-08-11 00:00:00,30,0.32718931847806165,0,0.38230795557036384,0,0.6400264721900523,0,0.46069291988980077,1
0,2023-08-10 00:00:00,30,0.27365731728033327,0,0.3298332756945644,0,0.5583639873224441,0,0.3838299870989377,0
0,2023-08-09 00:00:00,30,0.12801240131280928,0,0.27410271929939795,0,0.5500734207233124,2,0.3555340359092273,0
0,2023-08-08 00:00:00,30,0.21704496333038062,2,0.3381028711328983,1,0.5356023141661945,1,0.41408710691151707,0
0,2023-08-07 00:00:00,30,0.17187541298051306,0,0.3505657778039857,0,0.5678937449075783,0,0.3164130225905114,0
0,2023-08-06 00:00:00,30,0.19115309174041112,0,0.3549304274324027,0,0.6138189225132896,0,0.6144734897333479,1
0,2023-08-05 00:00:00,30,0.32586261538201056,1,0.36215492770422875,1,0.6136993208955119,0,0.44142614294995086,0
0,2023-08-04 00:00:00,30,0.2658720857554523,0,0.398673101857198,0,0.5925038144262398,1,0.4413104526981755,0
0,2023-08-03 00:00:00,30,0.2968435012345107,0,0.4555088506481485,0,0.5923414416285822,1,0.5100136100449643,0
0,2023-08-02 00:00:00,30,0.28557031978908726,0,0.3326082424850334,0,0.5884305006245515,0,0.42515643100427,0
0,2023-08-01 00:00:00,30,0.2794179746625715,0,0.397192399663972,0,0.5364784528822075,0,0.3682863490239045,1
0,2023-07-31 00:00:00,30,0.34515310441807856,0,0.39525199062698746,1,0.6637379554331394,0,0.49378109548571786,2
0,2023-07-30 00:00:00,30,0.3263336294530351,0,0.393446625063067,0,0.6053023338873097,0,0.498735573254117,0
0,2023-07-29 00:00:00,30,0.3477952565730448,0,0.3883242533958307,0,0.6332125014617688,1,0.36176691039359793,1
0,2023-07-28 00:00:00,30,0.34796872413591745,0,0.41746286712703295,0,0.6100780007283053,0,0.4728175544330246,1
0,2023-07-27 00:00:00,30,0.32182012873241267,0,0.35940580696916774,0,0.5593368481078227,1,0.42360208038756225,0
0,2023-07-26 00:00:00,30,0.3267231846743567,0,0.41163135201173756,0,0.6569493706605726,1,0.4928295485183859,0
0,2023-07-25 00:00:00,30,0.26252576410630873,0,0.3396074801154004,1,0.5314887531170487,1,0.41593611920573115,0
0,2023-07-24 00:00:00,30,0.22585754085702536,0,0.3521191619635125,0,0.6312023410323757,0,0.4127204336421461,1
0,2023-07-23 00:00:00,30,0.31678700827298145,0,0.3768010122323613,1,0.5803226576959641,0,0.40742043861599214,0
0,2023-07-22 00:00:00,30,0.3170976289789811,0,0.38792517730032405,0,0.5813805180063097,0,0.4515802339969395,0
0,2023-07-21 00:00:00,30,0.33132882768402766,0,0.4047192023610272,0,0.5772043548271099,0,0.45164959272439,0
